"ID","Title","Project","State","Month","CreatedDate","BugOrigin","IsProduction"
"1491271","POST: Project: 'Calendar Days' value in DB shows '0' whereas in UI shows actual value","Aurigo MW Modernization","Done","Jun-26","10-Jun-2026","Product Engineering","0"
"1491303","POST:Project: Project Score [TotalScore] value is saved as 'null' in DB, whereas default value is '0.0000'","Aurigo MW Modernization","Done","Jun-26","10-Jun-2026","Product Engineering","0"
"1491726","POST: Project: on passing 'False' for some of the 'ModuleId' in 'ProjectModules', all the modules marked as False are displayed in UI","Aurigo MW Modernization","Done","Jun-26","11-Jun-2026","Product Engineering","0"
"1491793","Group id issue while updating the existing BER Item","Aurigo MW Modernization","Done","Jun-26","11-Jun-2026","","0"
"1492026","POST: Budget Estimates: Able to update ""BdgTemplateid"" and ""MeasurementSystem"" after creation of BE record","Aurigo MW Modernization","Done","Jun-26","11-Jun-2026","Product Engineering","0"
"1492031","POST: Budget Estimates: Items associated with selected ""BdgTemplateid"" is not displayed in Items list page","Aurigo MW Modernization","Done","Jun-26","11-Jun-2026","Product Engineering","0"
"1492073","Workflow microservice API: Deleting a record via MasterWorks UI removes the MW DB row but the workflow instance is NOT removed from the microservice Postgres DB","Aurigo MW Modernization","New","Jun-26","12-Jun-2026","Automation","0"
"1492302","POST: BER: on not passing 'MeasurementSystem' attribute in request, for newly created record 'MeasurementSystem' shows blank in UI and '0' in DB but its read only field which fetch value from Approved BE and should not be modified","Aurigo MW Modernization","Done","Jun-26","12-Jun-2026","Product Engineering","0"
"1492409","POST: BER: Server error in UI on clicking 'Forecast' in record created using API","Aurigo MW Modernization","Done","Jun-26","12-Jun-2026","Product Engineering","0"
"1492529","Workflow microservice API: MoveToWorkflowStage returns HTTP 200 IsSuccess=true but stage transition is NOT reflected in either database (MasterWorks DB or Workflow microservice DB)","Aurigo MW Modernization","New","Jun-26","13-Jun-2026","Automation","0"
"1492567","POST: PROJECT: On passing invalid/random 'ProjectId' while creating new project, shows project created with Id instead of showing error, and project is not saved in DB","Aurigo MW Modernization","Done","Jun-26","15-Jun-2026","Product Engineering","0"
"1492675","POST: Budget Estimate: On passing 'BdgTemplateid' and different 'MeasurementSystem' which is not associated with the 'BdgTemplateid', record is getting created with passed value","Aurigo MW Modernization","Done","Jun-26","15-Jun-2026","Product Engineering","0"
"1492724","On creating Project from API, Contract is not getting auto created","Aurigo MW Modernization","Done","Jun-26","15-Jun-2026","Product Engineering","0"
"1492784","PUT /api/v{version}/Organization/TenantPlan/{organizationTenantPlanMappingId}  returns 500 — ""Feature mapping to Organization is failed to updated"" despite valid IDs","Aurigo MW Modernization","New","Jun-26","15-Jun-2026","Automation","0"
"1492923","POST:Contract: Able to update/modify ""CreatedOn"" date which is read-only field","Aurigo MW Modernization","Done","Jun-26","15-Jun-2026","Product Engineering","0"
"1492978","POST: Contract: Getting DB error, on trying to update 'MeasSysID', after Contract Items are added","Aurigo MW Modernization","Done","Jun-26","15-Jun-2026","Product Engineering","0"
"1493066","POST: CONTRACT: Getting DB error on trying to create new record","Aurigo MW Modernization","Done","Jun-26","15-Jun-2026","Product Engineering","0"
"1493318","Newly Added Records Are Not Highlighted in Green After Edit","Aurigo MW Modernization","Done","Jun-26","16-Jun-2026","","0"
"1493320","Item Exists in List but API Returns 404 Not Found","Aurigo MW Modernization","Done","Jun-26","16-Jun-2026","","0"
"1493321","Inconsistent Behavior Between UI and API for Create/Edit Permissions","Aurigo MW Modernization","Done","Jun-26","16-Jun-2026","","0"
"1493324","Validation issue","Aurigo MW Modernization","Done","Jun-26","16-Jun-2026","","0"
"1493325","API Allows Parent Container ID to Be Updated with Its Own Container ID, Causing Item to Disappear from List","Aurigo MW Modernization","Done","Jun-26","16-Jun-2026","","0"
"1493356","Session timeout popup UI is broken","Aurigo MW Modernization","Done","Jun-26","16-Jun-2026","","0"
"1493391","POST:Change Order: Getting DB error on not passing 'PriorityID' attribute in request body","Aurigo MW Modernization","Done","Jun-26","16-Jun-2026","Product Engineering","0"
"1493394","After page refresh, page is landing to Enterprise module irrespective of current page","Aurigo MW Modernization","Done","Jun-26","16-Jun-2026","","0"
"1493395","Quantity Update from Item Page Is Restricted After Adding Sub-Items but API Still Returns 200","Aurigo MW Modernization","Done","Jun-26","16-Jun-2026","","0"
"1493676","POST: Change Order: Able to update/modify 'ChangeOrderBy' ,'Description', 'Location','PriorityID' ,'Days' & 'COTDescription' values even though record is in Completed stage","Aurigo MW Modernization","Done","Jun-26","16-Jun-2026","Product Engineering","0"
"1494407","API Returns 200 OK Instead of 401 Unauthorized When Authorization is Missing","Aurigo MW Modernization","New","Jun-26","16-Jun-2026","Automation","0"
"1494465","POST: CONTRACT: On passing 'IsDeleted' as 'Y', getting ""This Contract has been deleted and cannot be modified."" error in the response but record is not deleted in the UI","Aurigo MW Modernization","Done","Jun-26","16-Jun-2026","Product Engineering","0"
"1494596","GET: PROJECT: 'Attachments' data is not fetched in the response","Aurigo MW Modernization","Done","Jun-26","16-Jun-2026","Product Engineering","0"
"1494632","GET:CONTRACT: 'Attachments' data is not fetched in the response","Aurigo MW Modernization","Done","Jun-26","16-Jun-2026","Product Engineering","0"
"1494719","POST:PROJECT:API returns 500 instead of 400 for invalid 'moduleId'","Aurigo MW Modernization","Done","Jun-26","16-Jun-2026","Product Engineering","0"
"1494740","Workflow Microservice API: PublishWorkflow Returns HTTP 500 ""Workflow JSON is not valid"" for Valid WorkflowJSON Payload","Aurigo MW Modernization","New","Jun-26","16-Jun-2026","Automation","0"
"1494924","POST: CONTRACT: Getting DB error, on updating attribute name from ProjectId to ProjectTestID in request body","Aurigo MW Modernization","Done","Jun-26","17-Jun-2026","Product Engineering","0"
"1495738","Container Path Missing from API Response","Aurigo MW Modernization","Approved","Jun-26","17-Jun-2026","","0"
"1495819","POST: Change Order: On passing invalid ContractID (9999) in request body, error message is not proper in response","Aurigo MW Modernization","Done","Jun-26","17-Jun-2026","Product Engineering","0"
"1495828","POST: Change Order: On passing 'ContractID' twice with 2 different values [ 1st-locked & 2nd-unlocked Contract Items], change order record is getting created in Unlocked Contract Items- Contract","Aurigo MW Modernization","Done","Jun-26","17-Jun-2026","Product Engineering","0"
"1495914","Inflation Rate Displays as 0 While Picker Dropdown Shows 100","Aurigo MW Modernization","Done","Jun-26","18-Jun-2026","","0"
"1496512","POST: EXPENSE: Able to associate invalid Budget Item to 'Miscellaneous Expense Pay Items'","Aurigo MW Modernization","Done","Jun-26","18-Jun-2026","Product Engineering","0"
"1496537","POST: EXPENSE: Able to add same item multiple times in ""POItemsForExpenses"", because of which allowing 'Amount in $' in Expenses greater than 'Original PO Value in $' for the item","Aurigo MW Modernization","Done","Jun-26","18-Jun-2026","Product Engineering","0"
"1496593","POST: EXPENSE: When PID is removed from request body for Miscellaneous Expense & passing pid & parentid as '0' in jsonReqParams, record is getting created with PID & ParentId as '0'","Aurigo MW Modernization","Done","Jun-26","18-Jun-2026","Product Engineering","0"
"1496999","On changing Misc Expense with items, created from API to Direct Expense adding new items from UI, in 'GET' details response both Direct and Misc expenses items are displayed","Aurigo MW Modernization","Done","Jun-26","19-Jun-2026","Product Engineering","0"
"1497122","SubItem UnitID and Number Fields Are Not Updating","Aurigo MW Modernization","Done","Jun-26","22-Jun-2026","","0"
"1497132","Edit and Delete Buttons Remain Enabled When Record Is in Completed Stage","Aurigo MW Modernization","Done","Jun-26","22-Jun-2026","","0"
"1497269","Application Fails with Internal Server Error When Cross-Module IDs Are Passed","Aurigo MW Modernization","Done","Jun-26","22-Jun-2026","","0"
"1497383","POST:Project: On updating field to mandatory from Modify Form Business Logic using config+ and not passing the field attribute in request, mandatory field validation is missing","Aurigo MW Modernization","Done","Jun-26","22-Jun-2026","Product Engineering","0"
"1497409","GET:PROJECT: On passing invalid 'moduleid' (PROJECTTest) in query params, getting 500 server error instead of 400 Bad request","Aurigo MW Modernization","Done","Jun-26","22-Jun-2026","Product Engineering","0"
"1497767","POST:BER: Created a record from API, deleted that record from UI. On trying to update using deleted ID, instead of error response its returning ID","Aurigo MW Modernization","Done","Jun-26","23-Jun-2026","Product Engineering","0"
"1497785","Customize Notifications Setting page overlaps Home Page/My Tasks Page","Aurigo MW Modernization","Done","Jun-26","23-Jun-2026","Product Engineering","0"
"1497797","Customize Notification Page disappears when left panel collapsed","Aurigo MW Modernization","New","Jun-26","23-Jun-2026","Product Engineering","0"
"1497833","Getting 500 for specific parent Instance Id","Aurigo MW Modernization","Cannot Reproduce","Jun-26","23-Jun-2026","","0"
"1498217","POST:Project: On passing blank value in 'WebPlatform' for any of the 'ModuleId', overlap issue is observed in left navigation and in DB duplicate 'Moduleid' is getting created","Aurigo MW Modernization","Done","Jun-26","24-Jun-2026","Product Engineering","0"
"1498269","INS Response for Invalid Value or Field","Aurigo MW Modernization","Done","Jun-26","24-Jun-2026","","0"
"1498694","API Automation - Tenant Name Returns null When Valid tenantId is Provided in Feature Creation API","Aurigo MW Modernization","New","Jun-26","25-Jun-2026","Automation","0"
"1498718","POST /PROJECT API Returns 400 UNKNOWN_ERROR (""The given key was not present in the dictionary"") When Creating Project with All Required Fields","Aurigo MW Modernization","Done","Jun-26","25-Jun-2026","Automation","0"
"1499530","UI issue: Radio Button and ListBox not working properly","Aurigo MW Modernization","Done","Jun-26","26-Jun-2026","","0"
"1508172","Unified Notifications - Viewing ARS report via notification pane incorrectly displays secondary ""Dashboards"" toolbar, which persists across navigation","Aurigo MW Modernization","New","Jun-26","30-Jun-2026","Product Management","0"
"1509746","DG AllowFiltering property as TRUE and Picker control","Aurigo MW Modernization","Done","Jul-26","01-Jul-2026","","0"
"1510305","UI is broken in Form Builder import page","Aurigo MW Modernization","Done","Jul-26","02-Jul-2026","","0"
"1510341","[ReleaseSanity] POST:Expenses:Unable to create new record even passing valid 'PurchaseOrderNo' in request body","Aurigo MW Modernization","Done","Jul-26","03-Jul-2026","Product Engineering","0"
